id,Standard/Label Name,birthYear,deathYear,birthYearIsApprox,geographyISO,firstName,middleName,lastName,B & P Author Abbrev.,Name
46120,E. M. Warren,,,,CA,E.,M.,Warren,,"Warren, Miss E. M."
61712,Y. Yang,,,,CN,Yong,,Yang,Y. Yang,"Yang, Yong, Yong Yang"
24914,O. Schubart,,,,,O.,,Schubart,,"Schubart, O."
37370,Pandi,,,,ID,Pandi,,,,Pandi
21309,Dr. Rodié,1852.0,,False,GY,,,Rodié,,"Rodié, ""Dr."""
8808,J. Pekik,,,,,J.,,Pekik,,"Pekik, J."
66684,J. T. Quekett,1815.0,1861.0,False,,John,Thomas,Quekett,J. T. Quekett,"Quekett, John Thomas, John Thomas Quekett"
62283,Seeliger,1889.0,1943.0,False,DE,Rudolf,Heinrich,Seeliger,Seeliger,"Seeliger, Rudolf Heinrich, Rudolf Heinrich Seeliger"
28187,G. H. Mallory,,,,US,George,H.,Mallory,,"Mallory, George H."
28709,Shigeo Akiyama,1906.0,,False,"CN, JP",Shigeo,,Akiyama,Akiyama,"Akiyama, Shigeo, Shigeo Akiyama"
64588,Konopacka,,,,,W.,,Konopacka,Konopacka,"Konopacka, W., W. Konopacka"
40275,M. Livneh,1932.0,,False,IL,Mike,,Livneh,,"Livneh, Mike"
1944,J. Nadeaud,1834.0,1898.0,False,"FR, PF",Jean,,Nadeaud,Nadeaud,"Nadeaud, Jean, Jean Nadeaud"
43621,P. P. C. Van Meer,1940.0,,False,LR,P.,P. C. = Meer,Van Meer,,"Van Meer, P. P. C. = Meer, Peter P. C. van, Meer, P. P. C. van"
78904,Baldock,,,,,R.,N.,Baldock,Baldock,"Baldock, R. N., R. N. Baldock"
3606,M. Enzler,,,,US,M.,,Enzler,,"Enzler, M., Mrs. Reeve"
22489,Col. J. S. Gibb,,,,IN,James,Shaw,Gibb,,"Gibb, Col. James Shaw"
41400,Reinecke,,,,NC,Reinecke,,,,Reinecke
26440,G. R. Tate,1835.0,1874.0,False,CN,George,Ralph,Tate,G. R. Tate,"Tate, George Ralph, George Ralph Tate"
47264,Lamback bin Omar,,,,,Lamback,,bin Omar,,Lamback bin Omar
16382,E. Werner,,,,"ID, MY",Eugen,,Werner,,"Werner, Eugen"
29785,H. J. Soriano F.,,,,MX,Hugo,J.,Soriano F.,,"Soriano F., Hugo J."
25000,Manuel Vasquez,1947.0,,False,VE,Manuel,,Vasquez,,"Vasquez, Manuel"
61477,Robolsky,1796.0,1849.0,False,DE,H.,,Robolsky,Robolsky,"Robolsky, H., H. Robolsky"
3966,D. Pieniak,,,,,D.,,Pieniak,,"Pieniak, D."
49484,A. F. Hough,,,,US,Ashbel,F.,Hough,,"Hough, Ashbel F."
42812,B. Boyle,,,,"CR, EC",Brad,,Boyle,,"Boyle, Brad, Boyle, B."
30141,S. Williams,1945.0,,False,BW,Steven,,Williams,,"Williams, Steven"
48609,F. R. Williams,,,,"MW, MZ",F.,R.,Williams,,"Williams, F. R."
73353,W. Meigen,1826.0,,False,DE,Wilhelm,,Meigen,W. Meigen,"Meigen, Wilhelm, Wilhelm Meigen"
70897,Musil,1894.0,,False,,Albina,Frances,Musil,Musil,"Musil, Albina Frances, Albina Frances Musil"
14657,Lady A. Blunt,,,,,Anne,,Blunt,,"Blunt, Lady Anne"
48015,H. W. Norris,1862.0,,False,US,Harry,Waldo,Norris,,"Norris, Harry Waldo"
9177,J. F. Hennen,1928.0,,False,"BR, US",Joe,Fleetwood,Hennen,J. F. Hennen,"Hennen, Joe Fleetwood, Joe Fleetwood Hennen"
20573,C. von Heufler,,,,AT,C.,von,Heufler,,"Heufler, C. von"
46668,W. Longman,,,,,W.,,Longman,,"Longman, W."
61129,Zlattner,,,,,L.,,Zlattner,Zlattner,"Zlattner, L., L. Zlattner"
47324,Santiago Dias,,,,CO,Santiago,,Dias,,"Santiago Dias, Santiago Dias"
62585,W. Lahm,1856.0,,False,DE,Wilhelm,,Lahm,W. Lahm,"Lahm, Wilhelm, Wilhelm Lahm"
38749,R. A. Salisbury,1761.0,1829.0,False,,Richard,Anthony,Salisbury,,"Salisbury, Richard Anthony"
47626,Crochon,,,,BR,Crochon,,,,Crochon
10962,J. J. Floret,1939.0,,False,FR,J.,J.,Floret,Floret,"Floret, J. J., J. J. Floret"
49669,Mark Binder,,,,"CR, PE, US",Mark,,Binder,,"Binder, Mark"
38060,J. E. Johnson,1817.0,1882.0,False,US,Joseph,Ellis,Johnson,,"Johnson, Joseph Ellis"
40365,M. Calegari,,,,IT,Matteo,,Calegari,,"Calegari, Matteo"
76472,S. Dupont,1922.0,,False,,Suzanne,,Dupont,S. Dupont,"Dupont, Suzanne, Suzanne Dupont"
36809,C. Fietz,,,,FR,C.,,Fietz,,"Fietz, C."
38464,A. Ruschi,1915.0,1986.0,False,BR,Augusto,,Ruschi,Ruschi,"Ruschi, Augusto, Augusto Ruschi"
61992,Taranek,1855.0,1888.0,False,CZ,Karel,J.,Taranek,Taranek,"Taranek, Karel J., Karel J. Taranek"
26188,Marvin Cox,,,,US,Marvin,,Cox,,"Cox, Marvin"
61771,J. F. E. Sievers,1880.0,,False,,Johann,Friedrich Ernst,Sievers,J. F. E. Siev.,"Sievers, Johann Friedrich Ernst, Johann Friedrich Ernst Sievers"
63845,Purushothama,,,,,K.,B.,Purushothama,Purush.,"Purushothama, K. B., K. B. Purushothama"
22911,E. Eick,,,,TZ,Emil,,Eick,,"Eick, Emil"
44411,C. N. Pinkham,,,,US,C.,N.,Pinkham,,"Pinkham, C. N."
39070,M. G. S. Reed,1912.0,1967.0,False,US,Mildred,Gant Stites,Reed,,"Reed, Mildred Gant Stites, Reed, M. G. S., Mildred Gant Stites Reed"
69819,A. J. Bigwood,,,,,Anthony,J.,Bigwood,A. J. Bigwood,"Bigwood, Anthony J., Anthony J. Bigwood"
82445,B. Dean,1867.0,1928.0,False,US,Bashford,,Dean,B. Dean,"Dean, Bashford, Bashford Dean"
25712,H. A. Van Hermann,,,,CU,Heman,Adolf,Van Hermann,,"Van Hermann, Heman Adolf"
34987,R. J. Smith,,,,US,R.,J. [= R. J. Smith?],Smith,,"Smith, R. J. = R. J. Smith?"
46713,J. L. F. de Meyere,,,,NL,J.,L. F. de,Meyere,,"Meyere, J. L. F. de"
48788,L. R. Johnson,1945.0,,False,,L.,R.,Johnson,,"Johnson, L. R."
30592,A. Aaronsohn,1876.0,1919.0,False,"IL, LB, US, JO, SY",Aaron,,Aaronsohn,Aarons.,"Aaronsohn, Aaron, Aaronsohn, Aaronsohn, A."
64801,Breidenstein,,,,DE,W.,,Breidenstein,Breid.,"Breidenstein, W., W. Breidenstein"
69629,Neville,,,,FR,Pierre,,Neville,Neville,"Neville, Pierre, Pierre Neville"
72728,Spanowski,1929.0,,False,DE,Wolfram,,Spanowski,Spanowski,"Spanowski, Wolfram, Wolfram Spanowski"
71077,B. O. Dodge,1872.0,1960.0,False,US,Bernard,Ogilvie,Dodge,B. O. Dodge,"Dodge, Bernard Ogilvie, Bernard Ogilvie Dodge"
24285,S. Kucherouskaia,,,,,S.,,Kucherouskaia,,"Kucherouskaia, S."
16630,Bro. Hioram,1875.0,1936.0,False,CU,,,Hioram,,"Hioram, Brother, Lagorce, Jean Frange"
64734,Railyan,1946.0,,False,RU,A.,F.,Railyan,Railyan,"Railyan, A. F., A. F. Railyan"
69581,Handschuch,,,,DE,Carl,Friedrich Gottfried Albert,Handschuch,Handsch.,"Handschuch, Carl Friedrich Gottfried Albert, Carl Friedrich Gottfried Albert Handschuch"
69404,Bayon,,,,,Eva,,Bayon,Bayon,"Bayon, Eva, Eva Bayon"
69313,W. Pieper,1896.0,,False,DE,Walter,,Pieper,W. Piep.,"Pieper, Walter, Walter Pieper; Alexander Joseph Walter Pieper"
73566,Burns,,,,,A.,C.,Burns,Burns,"Burns, A. C., A. C. Burns"
4901,M. Longa,1871.0,1926.0,False,IT,M.,,Longa,,"Longa, M."
29210,"S. Axell, Sr.",,,,,S.,,Axell,,"Axell, S., Sr"
75909,E. F. I. Thurn,1852.0,1932.0,False,"LK, IN, GY, FJ",Everard,Ferdinand im,Thurn,Thurn,"Thurn, Everard Ferdinand im, Everard Ferdinand Im Thurn, Im Thurn, E. F., Thurn, Sir Everard Ferdinand im, Im Thurn, Sir Everard Ferdinand"
38454,W. A. Wheeler,1876.0,1968.0,False,US,William,Archie,Wheeler,W. A. Wheeler,"Wheeler, William Archie, William Archie Wheeler"
32310,C. H. Kugelberg,1845.0,1912.0,False,,Carl,Henrik,Kugelberg,,"Kugelberg, Carl Henrik"
16642,A. Oredsson,1938.0,,False,SE,Alf,,Oredsson,Oredsson,"Oredsson, Alf, Alf Oredsson"
70414,Sakata,,,,,T.,,Sakata,Sakata,"Sakata, T., T. Sakata"
63767,A. R. Kulkarni,,,,,A.,R.,Kulkarni,A. R. Kulk.,"Kulkarni, A. R., A. R. Kulkarni"
47103,W. Dietrich,1938.0,,False,DE,Werner,,Dietrich,W. Dietr.,"Dietrich, Werner, Werner Dietrich"
63185,Hedges,1878.0,1956.0,False,,Florence,,Hedges,Hedges,"Hedges, Florence, Florence Hedges"
33082,F. Deppe,1794.0,1861.0,False,"GT, MX",Ferdinand,,Deppe,Deppe,"Deppe, Ferdinand, Deppe, F., Ferdinand Deppe"
24443,Federico Pannier,1934.0,,False,VE,Federico,,Pannier,,"Pannier, Federico"
47548,A. Russel,,,,BR,A.,,Russel,,"Russel, A., Russel, Padre A., Padre A. Russel"
23916,S. S. Applegate,,,,US,Samuel,,Applegate,,"Applegate, Sergeant Samuel"
77488,S. L. Yu,1965.0,,False,CN,Shun-li,,Yu,S. L. Yu,"Yu, Shun-li, Shun-li Yu"
14056,T. V. Len,1960.0,,True,VN,Trung,Van,Len,,"Len, Trung Van"
60195,Prasad,,,,,N.,,Prasad,Prasad,"Prasad, N., N. Prasad"
11938,C. E. Acosta-Arteaga,,,,CO,C.,E.,Acosta-Arteaga,,"Acosta-Arteaga, C. E., Padre"
47701,J. Mérat de Vaumartoise,,,,FR,Jean,,Mérat de Vaumartoise,,"Mérat de Vaumartoise, Jean"
29449,B. Bjarnason,,,,IS,Ben.,,Bjarnason,,"Bjarnason, Ben."
43273,A. J. Bornstein,1956.0,,False,US,Allan,Jay,Bornstein,Bornstein,"Bornstein, Allan Jay, Allan Bornstein, Allan Jay Bornstein"
65662,Daley,,,,,Brian,,Daley,Daley,"Daley, Brian, Brian Daley"
11803,S. K. Kataki,,,,IN,S.,K.,Kataki,,"Kataki, S. K."
69269,Lucet,,,,,A.,,Lucet,Lucet,"Lucet, A., A. Lucet"
9073,I. O. Stringer,,,,,I.,O.,Stringer,,"Stringer, I. O."
74217,Ginanni,1692.0,1753.0,False,IT,Giuseppe,,Ginanni,Ginanni,"Ginanni, Giuseppe, Giuseppe Ginanni"
44081,C. Joret,1829.0,,False,,Charles,,Joret,,"Joret, Charles"
13234,K. F. C. W. Schnizlein,1780.0,1856.0,False,"IT, AT, DE",Karl,Friedrich Christoph Wilhelm,Schnizlein,W. Schnizl.,"Schnizlein, Karl Friedrich Christoph Wilhelm, (Karl Friedrich Christoph) Wilhelm Schnizlein, Wilhelm"
26245,A. Tashiro,,,,JP,A.,,Tashiro,,"Tashiro, A."
41352,Newbold,,,,MA,Newbold,,,,Newbold
3514,C. W. Duesner,1908.0,,True,US,C.,W.,Duesner,,"Duesner, C. W."
78968,Plues,1840.0,1903.0,True,,Margaret,,Plues,Plues,"Plues, Margaret, Margaret Plues"
45982,L. Coassini Lokar,1936.0,,False,IT,L.,,Coassini Lokar,,"Coassini Lokar, L."
77730,Penas,1948.0,,False,,Angel,,Penas,Penas,"Penas, Angel, Angel Penas Merino"
88673,R. Guppy,,,,TT,Robert,,Guppy,,"Guppy, Robert"
16325,J. E. D. S. Pinto-Lopes,1915.0,,False,PT,José,Emilio Dos Santos,Pinto-Lopes,,"Pinto-Lopes, José Emilio Dos Santos"
22719,B. K. Andreas,1946.0,,False,US,Barbara,Kloha,Andreas,,"Andreas, Barbara Kloha, Andreas, Barbara Ann Kloha, Barbara Kloha Andreas, Andreas, Barbara Ann"
33036,H. Knutzen,,,,GL,Hans,,Knutzen,,"Knutzen, Hans"
71651,Noiselle,,,,,Noiselle,,,Noiselle,"Noiselle, Noiselle"
74284,Deysson,,,,FR,Pierre,Jérome,Deysson,Deysson,"Deysson, Pierre Jérome, Pierre Jérome Deysson"
8389,D. Dallai,1957.0,,False,IT,Daniele,,Dallai,,"Dallai, Daniele"
36112,C. L. Herrick,1858.0,1903.0,False,US,Clarence,Luther,Herrick,,"Herrick, Clarence Luther, Herrick, C. L."
12589,Proano,,,,PE,Proano,,,,Proano
68823,Hadjisterkoti,,,,,E.,,Hadjisterkoti,Hadjist.,"Hadjisterkoti, E., E. Hadjisterkoti"
68048,Drewes,,,,,J.,P. F.,Drewes,Drewes,"Drewes, J. P. F., J. P. F. Drewes"
23906,W. T. Oliver,,,,,W.,T.,Oliver,,"Oliver, W. T."
6630,J. Pöll,1874.0,1940.0,False,AT,Josef,,Pöll,Pöll,"Pöll, Josef, Josef Poll"
38862,A. W. Peers,,,,KE,A.,W.,Peers,,"Peers, A. W."
24734,H. Mayrhofer,1953.0,,False,"NZ, AT",Helmut,,Mayrhofer,H. Mayrhofer,"Mayrhofer, Helmut, Helmut Mayrhofer"
16465,Kjällström,,,,,Kjällström,,,,Kjällström
10080,P. C. Wu,1935.0,,False,"CN, US",Pan-Cheng,,Wu,,"Wu, Pan-Cheng"
3160,V. Tammilehto,1924.0,,False,FI,Veikko,,Tammilehto,,"Tammilehto, Veikko"
2723,A. F. Broun,1858.0,,False,SD,Alfred,Forbes,Broun,Broun,"Broun, Alfred Forbes, Alfred Forbes Broun"
72604,R. Vogel,1724.0,1775.0,False,DE,Rudolph,Augustin,Vogel,R. Vogel,"Vogel, Rudolph Augustin, Rudolph Augustin Vogel"
73782,Menge,1808.0,1880.0,False,"PL, DE",Franz,Anton,Menge,Menge,"Menge, Franz Anton, Franz Anton Menge"
20293,E. Seelman,,,,US,Elizabeth,,Seelman,,"Seelman, Elizabeth"
39652,J. Suza,1890.0,1951.0,False,CZ,Jundrich,,Suza,,"Suza, Jundrich, Suza, J."
16924,Tubont,,,,DZ,Tubont,,,,Tubont
65586,Bloomfield,1827.0,1914.0,False,,Edwin,Newson,Bloomfield,Bloomfield,"Bloomfield, Edwin Newson, Edwin Newson Bloomfield"
5642,C. Sturt,1795.0,1869.0,False,AU,Charles,,Sturt,Sturt,"Sturt, Charles, Charles Sturt"
21997,C. G. C. Reinwardt,1773.0,1854.0,False,ID,Caspar,Georg Carl,Reinwardt,,"Reinwardt, Caspar Georg Carl"
69971,Dupuy,1812.0,1885.0,False,FR,Dominique,,Dupuy,Dupuy,"Dupuy, Dominique (Abbe), ""Dominique (Abbé) Dupuy; lAbbe D."""
34609,Rives,,,,FR,Rives,,,,Rives
31973,A. H. Magnusson,1885.0,1964.0,False,SE,Adolf,Hugo,Magnusson,H. Magn.,"Magnusson, Adolf Hugo, Adolf Hugo Magnusson"
72036,D. D. Cunningham,1843.0,1914.0,False,IN,David,Douglas,Cunningham,D. D. Cunn.,"Cunningham, David Douglas, David Douglas Cunningham"
12476,R. Walleyn,1966.0,2008.0,False,"BE, FI, NO, PG, SE, DE, FR",Ruben,,Walleyn,Walleyn,"Walleyn, Ruben, Ruben Walleyn"
81920,Z. X. Chen,,,,CN,Zhao-Xuan,,Chen,Z. X. Chen,"Chen, Zhao-Xuan, Zhao-Xuan Chen"
88456,L. M. Versieux,,,,BR,Leonardo,M.,Versieux,Versieux,"Versieux, Leonardo M., Leonardo M. Versieux"
61731,Bernacci,,,,BR,Luis,Carlos,Bernacci,Bernacci,"Bernacci, Luis Carlos, Luis Carlos Bernacci"
75065,W. Y. Wang,,,,,Wei-Yi,,Wang,W. Y. Wang,"Wang, Wei-Yi, Wei-Yi Wang"
3578,Rontschevsky,,,,RU,Rontschevsky,,,,Rontschevsky
21321,C. L. Ledermann,1875.0,1958.0,False,"PG, CM",Carl,Ludwig,Ledermann,Ledermann,"Ledermann, Carl Ludwig, Carl Ludwig Ledermann"
69546,Rettger,1874.0,,False,,Leo,Frederick,Rettger,Rettger,"Rettger, Leo Frederick, Leo Frederick Rettger"
70392,F. Chiang,1943.0,,False,MX,Fernando,,Chiang C.,F. Chiang,"Chiang C., Fernando, F. Chiang Cabrera, Fernando Chiang C."
27561,M. Olaru,,,,RO,M.,,Olaru,,"Olaru, M."
20562,S. Chandra bis,1950.0,,False,IN,S.,,Chandra,,"Chandra, S., bis, S. Chandra bis"
19595,Oten,,,,,Oten,,,,Oten
20407,R. S. Rodman,,,,US,Ruth,S.,Rodman,,"Rodman, Ruth S."
82719,J. B. Ray,,,,,J.,B.,Ray,J. B. Ray,"Ray, J. B., J. B. Ray"
63107,S. H. Huang,1938.0,,False,CN,Shu-Hua,,Huang,S. H. Huang,"Huang, Shu-Hua, Shu-Hua Huang"
34600,C. C. Kent,,,,ZA,C.,C.,Kent,,"Kent, C. C."
22920,K. Kümmel,,,,FR,K.,,Kümmel,,"Kümmel, K."
75969,Paula,1934.0,,False,,Jose,Elsio de,Paula,Paula,"Paula, Jose Elsio de, Jose Elsio de Paula"
21789,F. Danao,,,,PH,F.,,Danao,,"Danao, F."
11321,A. De Clerq,,,,CG,A.,,De Clerq,,"De Clerq, A."
25413,M. Iranshahr,1923.0,,False,IR,Mousa,,Iranshahr,Iranshahr,"Iranshahr, Mousa, Mousa Iranshahr"
31421,T. A. Atkinson,1950.0,,False,US,T.,A.,Atkinson,T. A. Atk.,"Atkinson, T. A., Tim Atkinson"
79541,C. J. Bird,1947.0,,False,CA,Caroline,J.,Bird,C. J. Bird,"Bird, Caroline J., Caroline J. Bird; Carolyne J. Bird"
33725,K. N. Yin,,,,CN,K.,N.,Yin,,"Yin, K. N."
73345,E. Gross,1954.0,2005.0,False,"EC, DE",Elvira,Angela,Gross,E. Gross,"Gross, Elvira Angela, Elvira Angela Gross; Elvira Gross"
68679,Hogan,,,,CZ,Hogan,,,Hogan,"Hogan, Hogan"
76845,Kozina,,,,,C.,,Kozina,Kozina,"Kozina, C., C. Kozina"
1444,H. de Vries,1848.0,1935.0,False,NL,Hugo,,de Vries,de Vries,"de Vries, Hugo, Hugo de Vries"
62771,M. N. Bose,,,,,M.,N.,Bose,M. N. Bose,"Bose, M. N., M. N. Bose"
29359,J. Rarv,,,,,J.,,Rarv,,"Rarv, J."
29019,T. J. Lawrence,1955.0,,False,,T.,J.,Lawrence,,"Lawrence, T. J."
47390,G. Tavera Alonso,1964.0,,False,MX,Gloria,,Tavera Alonso,,"Tavera Alonso, Gloria"
34768,W. T. Lee,,,,US,W.,T.,Lee,,"Lee, W. T."
75006,Sabato,1941.0,,False,IT,Sergio,,Sabato,Sabato,"Sabato, Sergio, Sergio Sabato"
79123,O. Hilber,1942.0,,False,,Oswald,,Hilber,O. Hilber,"Hilber, Oswald, Oswald Hilber"
31451,L. Borst,1839.0,,False,DK,Lorenz,,Borst,,"Borst, Lorenz"
11648,R. M. King,1930.0,2007.0,False,"MX, BR, DM, US",Robert,Merrill,King,R. M. King,"King, Robert Merrill, Robert Merrill King"
73248,Fukarek,,,,,P.,,Fukarek,Fukarek,"Fukarek, P., P. Fukarek"
48175,Houbion,,,,BE,Houbion,,,,Houbion
48688,J. Marsson,,,,DE,J.,,Marsson,,"Marsson, J."
49902,H. M. Drummond-Hay,1814.0,1896.0,False,,Henry,Maurice,Drummond-Hay,,"Drummond-Hay, Henry Maurice"
43012,H. Allen,,,,US,H.,,Allen,,"Allen, H."
12625,R. S. Pinheiro,,,,BR,Raimundo,Soares,Pinheiro,,"Pinheiro, Raimundo Soares, Pinheiro, R. S., Raimundo Soares Pinheiro"
39217,Inayat,,,,IN,Inayat,,,,Inayat
18162,W. Otrosina,,,,US,William,,Otrosina,,"Otrosina, William"
32823,H. E. Downer,,,,US,Henry,E.,Downer,,"Downer, Henry E."
61668,Jos. A. Clark,,,,US,Josephine,Adelaide,Clark,J.A.Clark,"Clark, Josephine Adelaide, Josephine Adelaide Clark"
63904,Schilling,,,,,Gottfried,Wilhelm,Schilling,Schill.,"Schilling, Gottfried Wilhelm, Gottfried Wilhelm Schilling"
36977,H. Zwendelaar,,,,BE,H.,,Zwendelaar,,"Zwendelaar, H."
22935,M. Frecentese,1948.0,,False,AR,Mario,,Frecentese,,"Frecentese, Mario"
4151,R. F. Reis Jr.,,,,BR,Raymundo,Fernandes,Reis,,"Reis Junior, Raymundo Fernandes"
72573,J. D. Dana,1813.0,1895.0,False,US,James,Dwight,Dana,,"Dana, James Dwight, Dana, J. D."
46144,M. E. Härkönen,1939.0,,False,"KE, FI, NL, NO, TZ, MW, MZ, PG, GN, CN",Marja,Elina,Härkönen,Härk.,"Härkönen, Marja Elina, Marja Elina Härkönen, Härkönen, Marja"
67399,W. R. Greuter,1938.0,,False,"CU, DE",Werner,Rodolfo,Greuter,Greuter,"Greuter, Werner Rodolfo, Greuter, Werner, Werner Rodolfo Greuter"
67677,Fitzherbert,,1916.0,,,Wyndham,,Fitzherbert,Fitzh.,"Fitzherbert, Wyndham, Wyndham Fitzherbert"
76884,L. (Husbye) Hansen,1788.0,1876.0,False,DE,Lars,,Hansen,Hansen,"Hansen, Lars, Hansen, Lars (Husbye), L. (Husbye) Hansen, Lars Hansen"
24775,K. D. Gordon-Gray,1918.0,,False,ZA,Kathleen,Dixon,Gordon-Gray,,"Gordon-Gray, Kathleen Dixon"
66063,N. F. Komarov,1901.0,1942.0,False,,Nikolay,Fedorovich,Komarov,N. F. Kom.,"Komarov, Nikolay Fedorovich, Nikolai Fedorovic Komarov"
67383,Carmo Souza,,,,,Lidia,,Carmo Souza,Carmo Souza,"Carmo Souza, Lidia do, Lidia do Carmo Souza"
27033,Mrs. J. F. Collins,,,,US,James,Franklin,Collins,,"Collins, Mrs. James Franklin"
29077,Isler,,,,AR,Isler,,,,Isler
19794,Justiniano Velásquez,1936.0,,False,VE,Justiniano,,Velasquez,Velásquez,"Velasquez, Justiniano, Justiniano, Justiniano Velásquez"
20162,Weinzierl,,,,,Weinzierl,,,,Weinzierl
35534,F. W. Snepvangers,1873.0,1945.0,False,ID,Franciscus,Wilhelmus,Snepvangers,,"Snepvangers, Franciscus Wilhelmus"
2783,R. A. Silow,1908.0,,False,,Ronald,Alfred,Silow,Silow,"Silow, Ronald Alfred, Ronald Alfred Silow"
43433,L. H. Weyl,,,,US,Leon,H.,Weyl,,"Weyl, Leon H."
68877,K. Vánky,,,,DE,Kálmán,,Vanky,K. Vánky,"Vanky, Kálmán, Kálmán Vánky"
48059,W. T. Stubbs,,,,US,W.,T.,Stubbs,,"Stubbs, W. T.(or F.?)"
21769,A. Kapler,,,,,A.,,Kapler,,"Kapler, A."
1695,C. N. Hellenius,1745.0,1820.0,False,FI,Carl,Niclas,Hellenius,Hell.,"Hellenius, Carl Niclas, Carl Niclas Hellen"
65958,Rosander,1873.0,1950.0,False,SE,Hendrik,Andreas,Rosander,Rosander,"Rosander, (Karl) Hendrik Andreas, (Karl) Hendrik Andreas Rosander"
301,D. C. Solander,1733.0,1782.0,False,"NO, IS, SE",Daniel,Carl,Solander,Sol.,"Solander, Daniel Carl, Daniel Carl Solander"
36344,G. Wills,,,,CO,Gustavo,,Wills,,"Wills, Gustavo, Gustavo Wills"
2741,C. H. Bissell,1857.0,1925.0,False,,Charles,Humphrey,Bissell,Bissell,"Bissell, Charles Humphrey, Charles Humphrey Bissell"
39303,H. H. W. Pearson,1870.0,1916.0,False,ZA,Henry,Harold Welch,Pearson,H. Pearson,"Pearson, Henry Harold Welch, Henry Harold Welch Pearson"
74787,N. J. Chung,,,,,Nian,June,Chung,N. J. Chung,"Chung, Nian June, Nian June Chung"
3034,G.-Z. Han,1936.0,,False,CN,Gui-zhen,,Han,,"Han, Gui-zhen"
35282,J. N. Eloff,,,,ZA,J.,N.,Eloff,,"Eloff, J. N."
16391,A. Moreno,,,,CR,A.,,Moreno,,"Moreno, A., Moreno, A. et alia"
2961,O. Almborn,1914.0,1992.0,False,"SE, DK",Ove,,Almborn,Almb.,"Almborn, Ove, Ove Almborn"
41092,J. M. Oliphant,,,,SL,J.,M.,Oliphant,,"Oliphant, J. M."
38217,S. Brown (Australia),,,,AU,S.,,Brown,,"Brown, S."
11957,P. N. Nikolskij,1905.0,1939.0,False,,Pavel,Nikolajevic,Nikolskij,,"Nikolskij, Pavel Nikolajevic"
18905,C. Qintero,,,,MX,C.,,Qintero,,"Qintero, C."
40249,H. M. Burdet,1939.0,,False,CH,Hervé,Maurice,Burdet,Burdet,"Burdet, Hervé Maurice, Herve Maurice Burdet"
75083,D. N. Young,,,,,David,N.,Young,D. N. Young,"Young, David N., David N. Young"
38336,M. Sutherland,,,,NZ,M.,,Sutherland,,"Sutherland, M."
19458,K. Krischke,1894.0,,False,CZ,Karel,,Krischke,,"Krischke, Karel"
73971,G. J. Shepherd,,,,"CA, NO, GB, BR",George,John,Shepherd,G. J. Sheph.,"Shepherd, George John, George John Shepherd"
1460,T. J. Sorensen,1902.0,1973.0,False,"GL, DK",Thorwald,Julius,Sorensen,T. J. So/rensen,"Sorensen, Thorwald Julius, Thorwald (Thorvald) Julius So/rensen"
43417,C. S. Plumb,1860.0,,False,US,Charles,Sumner,Plumb,,"Plumb, Charles Sumner"
83453,Elisei,,,,,F.,G.,Elisei,Elisei,"Elisei, F. G., F. G. Elisei"
9547,A. Carriez,,,,"FR, DZ",A.,,Carriez,,"Carriez, A."
47858,G. A. Ritschl,1816.0,1866.0,False,"PL, DE",Georg,Adolf,Ritschl,Ritschl,"Ritschl, Georg Adolf, Georg (Adolf) Ritschl"
49856,R. J. Irving,1878.0,,False,US,Rosina,Julia,Irving,,"Irving, Rosina Julia"
45425,P. B. Morss,,,,US,Philip,B.,Morss,,"Morss, Philip B., Morss, P. B."
16095,C. E. Abair,1924.0,,False,US,Christopher,E.,Abair,,"Abair, Christopher E."
13134,L. A. Boodle,1865.0,1941.0,False,ZA,Leonard,Alfred,Boodle,Boodle,"Boodle, Leonard Alfred, Leonard Alfred Boodle"
38834,R. L. Perkins,,,,US,R.,L.,Perkins,,"Perkins, R. L."
76293,M. Horiguchi,,,,,Mankichi,,Horiguchi,M. Horig.,"Horiguchi, Mankichi, Mankichi Horiguchi"
69806,T. J. Smith bis,,,,,T.,J. [bis],Smith,,"Smith, T. J. bis"
75527,C. Fitzgerald,,,,US,Carlo,,Fitzgerald,C. Fitzg.,"Fitzgerald, Carlo, Carlo Fitzgerald"
47644,J. Rogers,,,,CA,J.,,Rogers,,"Rogers, J."
80318,A. A. Schaeffer,1883.0,,False,,Asa,Arthur,Schaeffer,A. A. Schaeff.,"Schaeffer, Asa Arthur, Asa Arthur Schaeffer"
15257,G. Hokama,,,,JP,Gensei,,Hokama,,"Hokama, Gensei"
15701,F. Corbetta,1932.0,,False,IT,Francesco,,Corbetta,,"Corbetta, Francesco"
25716,O. Renner,1883.0,1960.0,False,"ID, DE, BR",Otto,,Renner,Renner,"Renner, Otto,, Otto Renner"
28278,J. R. Paddock,1805.0,,False,US,Jonathan,Roberts,Paddock,,"Paddock, Jonathan Roberts"
38166,W. N. Ryström,,,,SE,W.,N.,Ryström,,"Ryström, W. N."
82358,Messuti,,,,AR,Maria,Ines,Messuti,Messuti,"Messuti, Maria Ines, María Ines Messuti"
45538,G. D. St. J. Orde Brown,,,,KE,G.,St. J.,Orde Browne,,"Orde Browne, G. St. J."
1161,W. Nylander,,,,"FR, RU, SE, FI",William,,Nylander,Nyl.,"Nylander, (Wilhelm)William, (Wilhelm)William Nylander"
68543,Shreemali,,,,,J.,L.,Shreemali,Shreem.,"Shreemali, J. L., J. L. Shreemali"
